Type,dept_id,dept_name,service_id,service_name,activity_id,activity_name,fund_id,fund_name,object_id,object_name,outcome_id,outcome_name,subobject_id,subobject_name,amount,FID
Expenditures,6300,Parks & Recreation,647,Youth and Adult Sports,2,Division of Youth and Adult Sports,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,537,Sports and Games Equipment (OED),23439,16076
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,23,Edgewood - Lyndhurst,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,537,Sports and Games Equipment (OED),1501,16077
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,1,Recreation Administration,1001,General  ,4,Materials and Supplies,18,Prioritizing Our Youth,409,General Operating and Maintenance Supplies,1831,16078
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,501,Office Furniture and Equipment,1647,16079
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,4,Materials and Supplies,18,Prioritizing Our Youth,414,Food for Human Consumption,5335,16080
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,27,Madison Square,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,202,Employees Retirement - City Share (Regular),22510,16081
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,23,Edgewood - Lyndhurst,1001,General  ,7,"Grants, Subsidies and Contributions",18,Prioritizing Our Youth,740,Workers' Comp - Direct,1654,16082
Expenditures,6300,Parks & Recreation,647,Youth and Adult Sports,2,Division of Youth and Adult Sports,1001,General  ,7,"Grants, Subsidies and Contributions",18,Prioritizing Our Youth,740,Workers' Comp - Direct,2506,16083
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,1,Recreation Administration,1001,General  ,4,Materials and Supplies,18,Prioritizing Our Youth,414,Food for Human Consumption,2878,16084
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,512,MOIT Hardware Replacement,401,16085
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,4,Materials and Supplies,18,Prioritizing Our Youth,451,Educational and Recreational Supplies,19724,16086
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,27,Madison Square,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,205,Medical and Hospital Insurance,6702,16087
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,1,Salaries,18,Prioritizing Our Youth,101,Permanent Full-time,124936,16088
Expenditures,6300,Parks & Recreation,647,Youth and Adult Sports,2,Division of Youth and Adult Sports,6000,Special Revenue  ,1,Salaries,18,Prioritizing Our Youth,105,Overtime,9888,16089
Expenditures,6300,Parks & Recreation,646,Park Maintenance,34,Patterson Park District,1001,General  ,4,Materials and Supplies,20,Clean and Healthy Communities,409,General Operating and Maintenance Supplies,37455,16090
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,1,Recreation Administration,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,501,Office Furniture and Equipment,4100,16091
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,1,Salaries,18,Prioritizing Our Youth,163,Part-time Positions (No Benefits - Non-edu),48208,16092
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,513,MOIT Software Maintenance,594,16093
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,501,Office Furniture and Equipment,9800,16094
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,27,Madison Square,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,207,Health Maintenance Organizations,12236,16095
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,201,Social Security-City Share (Regular),7824,16096
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,537,Sports and Games Equipment (OED),1501,16097
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,506,Portable Tools and Equipment,8585,16098
Expenditures,6300,Parks & Recreation,647,Youth and Adult Sports,2,Division of Youth and Adult Sports,6000,Special Revenue  ,1,Salaries,18,Prioritizing Our Youth,163,Part-time Positions (No Benefits - Non-edu),57235,16099
Expenditures,6300,Parks & Recreation,646,Park Maintenance,34,Patterson Park District,1001,General  ,4,Materials and Supplies,20,Clean and Healthy Communities,410,Equipment Maintenance and Repair Supplies,29695,16100
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,1,Recreation Administration,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,502,Office Machines,3621,16101
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,27,Madison Square,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,212,Prescription Drugs (Classified),2571,16102
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,202,Employees Retirement - City Share (Regular),21904,16103
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,7,"Grants, Subsidies and Contributions",18,Prioritizing Our Youth,740,Workers' Comp - Direct,1638,16104
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,512,MOIT Hardware Replacement,1571,16105
Expenditures,6300,Parks & Recreation,647,Youth and Adult Sports,2,Division of Youth and Adult Sports,6000,Special Revenue  ,2,Other Personnel Costs,18,Prioritizing Our Youth,211,Meal Allowance,743,16106
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,1,Recreation Administration,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,512,MOIT Hardware Replacement,3886,16107
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,27,Madison Square,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,213,Vision Care (CUB),144,16108
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,205,Medical and Hospital Insurance,12277,16109
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,26,Locust Point,1001,General  ,1,Salaries,18,Prioritizing Our Youth,101,Permanent Full-time,168916,16110
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,513,MOIT Software Maintenance,1764,16111
Expenditures,6300,Parks & Recreation,647,Youth and Adult Sports,2,Division of Youth and Adult Sports,6000,Special Revenue  ,2,Other Personnel Costs,18,Prioritizing Our Youth,236,FICA - Temporary and Part-Time,4293,16112
Expenditures,6300,Parks & Recreation,646,Park Maintenance,34,Patterson Park District,1001,General  ,4,Materials and Supplies,20,Clean and Healthy Communities,411,Real Property Maintenance and Repair Supplies,6281,16113
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,1,Recreation Administration,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,513,MOIT Software Maintenance,3265,16114
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,27,Madison Square,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,231,FICA - Medicare Only,1955,16115
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,212,Prescription Drugs (Classified),1584,16116
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,26,Locust Point,1001,General  ,1,Salaries,18,Prioritizing Our Youth,163,Part-time Positions (No Benefits - Non-edu),48695,16117
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,537,Sports and Games Equipment (OED),74110,16118
Expenditures,6300,Parks & Recreation,647,Youth and Adult Sports,2,Division of Youth and Adult Sports,6000,Special Revenue  ,3,Contractual Services,18,Prioritizing Our Youth,301,Travel,5757,16119
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,27,Madison Square,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,233,Survivor Benefits,321,16120
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,213,Vision Care (CUB),47,16121
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,7,"Grants, Subsidies and Contributions",18,Prioritizing Our Youth,740,Workers' Comp - Direct,4963,16122
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,26,Locust Point,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,201,Social Security-City Share (Regular),10059,16123
Expenditures,6300,Parks & Recreation,647,Youth and Adult Sports,2,Division of Youth and Adult Sports,6000,Special Revenue  ,3,Contractual Services,18,Prioritizing Our Youth,307,Printing,1086,16124
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,27,Madison Square,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,235,Dental,838,16125
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,231,FICA - Medicare Only,1865,16126
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,21,Curtis Bay,1001,General  ,1,Salaries,18,Prioritizing Our Youth,101,Permanent Full-time,116282,16127
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,26,Locust Point,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,202,Employees Retirement - City Share (Regular),27898,16128
Expenditures,6300,Parks & Recreation,646,Park Maintenance,34,Patterson Park District,1001,General  ,4,Materials and Supplies,20,Clean and Healthy Communities,450,Supplies for Land Maintenance (Rec and Parks),8752,16129
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,1,Recreation Administration,1001,General  ,7,"Grants, Subsidies and Contributions",18,Prioritizing Our Youth,740,Workers' Comp - Direct,9279,16130
Expenditures,6300,Parks & Recreation,647,Youth and Adult Sports,2,Division of Youth and Adult Sports,6000,Special Revenue  ,3,Contractual Services,18,Prioritizing Our Youth,322,Dues,7316,16131
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,233,Survivor Benefits,297,16132
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,21,Curtis Bay,1001,General  ,1,Salaries,18,Prioritizing Our Youth,163,Part-time Positions (No Benefits - Non-edu),50156,16133
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,26,Locust Point,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,205,Medical and Hospital Insurance,20939,16134
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,1,Salaries,18,Prioritizing Our Youth,101,Permanent Full-time,110864,16135
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,1,Salaries,18,Prioritizing Our Youth,199,Salary Savings,-19563,16136
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,201,Social Security-City Share (Regular),7224,16137
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,202,Employees Retirement - City Share (Regular),18678,16138
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,205,Medical and Hospital Insurance,6592,16139
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,212,Prescription Drugs (Classified),837,16140
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,213,Vision Care (CUB),48,16141
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,231,FICA - Medicare Only,1674,16142
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,233,Survivor Benefits,266,16143
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,235,Dental,294,16144
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,315,Gas - Electric - Steam,721742,16145
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,320,In-service Training,25412,16146
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,326,Other Professional Services,18534,16147
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,331,Rental of City Motor Equipment,49367,16148
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,335,Maintenance and Repair of Equipment - Vehicle,37972,16149
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,4,Materials and Supplies,18,Prioritizing Our Youth,401,Motor Vehicle Fuels and Lubricants,20651,16150
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,512,MOIT Hardware Replacement,786,16151
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,513,MOIT Software Maintenance,576,16152
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,5,Recreation Centers,1001,General  ,7,"Grants, Subsidies and Contributions",18,Prioritizing Our Youth,740,Workers' Comp - Direct,1638,16153
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,17,Recreation Field Support,1001,General  ,1,Salaries,18,Prioritizing Our Youth,196,Turnover Savings,-47184,16154
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,17,Recreation Field Support,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,305,Municipal Telephone Exchange,10298,16155
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,17,Recreation Field Support,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,331,Rental of City Motor Equipment,3259,16156
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,27,Madison Square,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,236,FICA - Temporary and Part-Time,3688,16157
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,17,Recreation Field Support,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,335,Maintenance and Repair of Equipment - Vehicle,2633,16158
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,17,Recreation Field Support,1001,General  ,4,Materials and Supplies,18,Prioritizing Our Youth,401,Motor Vehicle Fuels and Lubricants,2871,16159
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,1,Salaries,18,Prioritizing Our Youth,101,Permanent Full-time,228087,16160
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,1,Salaries,18,Prioritizing Our Youth,163,Part-time Positions (No Benefits - Non-edu),417950,16161
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,201,Social Security-City Share (Regular),13869,16162
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,202,Employees Retirement - City Share (Regular),36561,16163
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,231,FICA - Medicare Only,3305,16164
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,233,Survivor Benefits,272,16165
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,236,FICA - Temporary and Part-Time,33265,16166
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,302,Local Mileage Reimbursement,4193,16167
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,305,Municipal Telephone Exchange,5733,16168
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,311,Rental of Business Machines,6860,16169
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,316,Maintenance and Repair of Real Property,48164,16170
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,320,In-service Training,11845,16171
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,325,Rental of Operating Equipment,2500,16172
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,326,Other Professional Services,39600,16173
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,338,"Security Alarm System (Educ, OED)",12000,16174
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,383,Transportation - Regular - City Share (Educ),3605,16175
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,4,Materials and Supplies,18,Prioritizing Our Youth,402,Office Supplies,7524,16176
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,20,Cahill,1001,General  ,4,Materials and Supplies,18,Prioritizing Our Youth,403,Clothing and Footwear,7343,16177
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,26,Locust Point,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,207,Health Maintenance Organizations,5938,16178
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,27,Madison Square,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,302,Local Mileage Reimbursement,576,16179
Expenditures,6300,Parks & Recreation,647,Youth and Adult Sports,2,Division of Youth and Adult Sports,6000,Special Revenue  ,3,Contractual Services,18,Prioritizing Our Youth,326,Other Professional Services,42253,16180
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,235,Dental,279,16181
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,236,FICA - Temporary and Part-Time,3762,16182
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,21,Curtis Bay,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,201,Social Security-City Share (Regular),7140,16183
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,302,Local Mileage Reimbursement,548,16184
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,305,Municipal Telephone Exchange,4079,16185
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,311,Rental of Business Machines,1220,16186
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,316,Maintenance and Repair of Real Property,4606,16187
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,326,Other Professional Services,1257,16188
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,337,Sewer and Water Charges (City Agencies),1683,16189
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,338,"Security Alarm System (Educ, OED)",1208,16190
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,380,Maintenance and Repair of Equipment - Other,1317,16191
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,383,Transportation - Regular - City Share (Educ),692,16192
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,4,Materials and Supplies,18,Prioritizing Our Youth,402,Office Supplies,537,16193
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,4,Materials and Supplies,18,Prioritizing Our Youth,403,Clothing and Footwear,548,16194
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,4,Materials and Supplies,18,Prioritizing Our Youth,407,Custodial Materials,2185,16195
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,4,Materials and Supplies,18,Prioritizing Our Youth,410,Equipment Maintenance and Repair Supplies,330,16196
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,4,Materials and Supplies,18,Prioritizing Our Youth,413,Medical and Surgical Supplies,144,16197
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,4,Materials and Supplies,18,Prioritizing Our Youth,414,Food for Human Consumption,570,16198
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,4,Materials and Supplies,18,Prioritizing Our Youth,451,Educational and Recreational Supplies,758,16199
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,501,Office Furniture and Equipment,1647,16200
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,512,MOIT Hardware Replacement,413,16201
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,513,MOIT Software Maintenance,856,16202
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,5,"Equipment - $4,999 or less",18,Prioritizing Our Youth,537,Sports and Games Equipment (OED),1487,16203
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,24,Greenmount,1001,General  ,7,"Grants, Subsidies and Contributions",18,Prioritizing Our Youth,740,Workers' Comp - Direct,2383,16204
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,1,Salaries,18,Prioritizing Our Youth,101,Permanent Full-time,81161,16205
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,26,Locust Point,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,210,Medical Waiver,644,16206
Expenditures,6300,Parks & Recreation,646,Park Maintenance,34,Patterson Park District,1001,General  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,506,Portable Tools and Equipment,3768,16207
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,27,Madison Square,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,305,Municipal Telephone Exchange,4037,16208
Expenditures,6300,Parks & Recreation,647,Youth and Adult Sports,2,Division of Youth and Adult Sports,6000,Special Revenue  ,3,Contractual Services,18,Prioritizing Our Youth,331,Rental of City Motor Equipment,632,16209
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,1,Salaries,18,Prioritizing Our Youth,163,Part-time Positions (No Benefits - Non-edu),47721,16210
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,201,Social Security-City Share (Regular),4786,16211
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,202,Employees Retirement - City Share (Regular),13678,16212
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,205,Medical and Hospital Insurance,19380,16213
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,212,Prescription Drugs (Classified),2561,16214
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,213,Vision Care (CUB),47,16215
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,231,FICA - Medicare Only,1176,16216
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,233,Survivor Benefits,189,16217
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,235,Dental,279,16218
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,236,FICA - Temporary and Part-Time,3800,16219
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,302,Local Mileage Reimbursement,548,16220
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,305,Municipal Telephone Exchange,4287,16221
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,25,Herring Run,1001,General  ,3,Contractual Services,18,Prioritizing Our Youth,311,Rental of Business Machines,1220,16222
Expenditures,6300,Parks & Recreation,646,Park Maintenance,34,Patterson Park District,1001,General  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,512,MOIT Hardware Replacement,1214,16223
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,21,Curtis Bay,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,202,Employees Retirement - City Share (Regular),18822,16224
Expenditures,6300,Parks & Recreation,648,Community Recreation Centers,26,Locust Point,1001,General  ,2,Other Personnel Costs,18,Prioritizing Our Youth,212,Prescription Drugs (Classified),3475,16225
Expenditures,6300,Parks & Recreation,647,Youth and Adult Sports,2,Division of Youth and Adult Sports,6000,Special Revenue  ,4,Materials and Supplies,18,Prioritizing Our Youth,403,Clothing and Footwear,11828,16226
